anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme,duration_min,aired_from_year
18277,Strike the Blood,Strike the Blood,ストライク・ザ・ブラッド,SutoBura,https://myanimelist.cdn-dena.com/images/anime/5/56163.jpg,TV,Light novel,24,Finished Airing,False,"Oct 4, 2013 to Mar 28, 2014","{'from': '2013-10-04', 'to': '2014-03-28'}",24 min. per ep.,R+ - Mild Nudity,7.35,162386,2261.0,178,324616,1719,"Strike the Blood adapts volumes 1 through 6 of the original light novel series. The series was banned in China due to its violent content and plot filled with crimes against ""public morality.""",Fall 2013,Fridays at 23:30 (JST),"{'Adaptation': [{'mal_id': 41021, 'type': 'manga', 'url': 'https://myanimelist.net/manga/41021/Strike_the_Blood', 'title': 'Strike the Blood'}], 'Side story': [{'mal_id': 30321, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30321/Strike_the_Blood__Valkyria_no_Oukoku-hen', 'title': 'Strike the Blood: Valkyria no Oukoku-hen'}], 'Sequel': [{'mal_id': 33286, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33286/Strike_the_Blood_II', 'title': 'Strike the Blood II'}]}","Movic, AT-X, Warner Bros., KlockWorx, ASCII Media Works, Showgate",Discotek Media,"Silver Link., Connect","Action, Harem, Supernatural, Ecchi, Vampire, Fantasy, School","['#1: ""Strike the Blood (ストライク・ザ・ブラッド)"" by Kishida Kyoudan & The Akeboshi Rockets (eps 2-7, 9-13)', '#2: ""Fight 4 Real"" by ALTIMA (eps 14-24)']","['#1: ""Strike the Blood (ストライク・ザ・ブラッド)"" by Kishida Kyoudan & The Akeboshi Rockets (ep 1)', '#2: ""Strike my soul"" by Yuka Iguchi (eps 2-13)', '#3: ""signal"" by Kanon Wakeshima (eps 14-24)']",24.0,2013.0
34403,Hajimete no Gal,My First Girlfriend is a Gal,はじめてのギャル,Hajimete no Gyaru,https://myanimelist.cdn-dena.com/images/anime/9/86826.jpg,TV,Manga,10,Finished Airing,False,"Jul 12, 2017 to Sep 13, 2017","{'from': '2017-07-12', 'to': '2017-09-13'}",23 min. per ep.,R+ - Mild Nudity,6.53,76098,5482.0,499,160938,683,,Summer 2017,Wednesdays at 23:00 (JST),"{'Adaptation': [{'mal_id': 98938, 'type': 'manga', 'url': 'https://myanimelist.net/manga/98938/Hajimete_no_Gal', 'title': 'Hajimete no Gal'}], 'Spin-off': [{'mal_id': 35237, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35237/Hajimete_no_Gal_OVA', 'title': 'Hajimete no Gal OVA'}]}","Kadokawa Shoten, AT-X, KlockWorx, Toranoana, MAGES., Glovision, Kadokawa Media House, Sun TV, Kanetsu Co., LTD.",Funimation,NAZ,"Comedy, Romance, Ecchi, School, Shounen","['""Hajimete no SEASON (はじめてのSEASON)"" by Junjou no Afilia (純情のアフィリア)']","['""GAL-tic Love (GAL的LOVE（ギャルチックラブ）)"" by Erabareshi (エラバレシ)']",23.0,2017.0
36661,Da Hu Fa,,大护法,"Dahufa, Da Hufa, Da Hufa Zhi Hei Huangsheng",https://myanimelist.cdn-dena.com/images/anime/7/88604.jpg,Movie,Original,1,Finished Airing,False,"Jul 13, 2017","{'from': '2017-07-13', 'to': '2017-07-13'}",1 hr. 33 min.,PG-13 - Teens 13 or older,5.14,7,9936.0,12959,103,0,,,,[],,,Nice Boat Animation,"Action, Adventure, Fantasy",[],[],93.0,2017.0
240,Genshiken,Genshiken,げんしけん,The Society for the Study of Modern Visual Culture,https://myanimelist.cdn-dena.com/images/anime/10/4742.jpg,TV,Manga,12,Finished Airing,False,"Oct 10, 2004 to Dec 26, 2004","{'from': '2004-10-10', 'to': '2004-12-26'}",25 min. per ep.,PG-13 - Teens 13 or older,7.72,53796,1059.0,700,121840,1177,,Fall 2004,Sundays at Unknown,"{'Adaptation': [{'mal_id': 348, 'type': 'manga', 'url': 'https://myanimelist.net/manga/348/Genshiken', 'title': 'Genshiken'}], 'Spin-off': [{'mal_id': 669, 'type': 'anime', 'url': 'https://myanimelist.net/anime/669/Kujibiki_Unbalance', 'title': 'Kujibiki Unbalance'}], 'Sequel': [{'mal_id': 1813, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1813/Genshiken_OVA', 'title': 'Genshiken OVA'}]}","Genco, Lantis, Kids Station, Toshiba Entertainment",Media Blasters,Palm Studio,"Slice of Life, Comedy, Parody","['#1: ""Kujibiki Unbalance (くじびきアンバランス)"" by UNDER17 (ep 1)', '#2: ""My Pace Daioh (マイペース大王)"" by manzo (eps 2-12)']","['""Biidama (びいだま)"" by Saori Atsumi']",25.0,2004.0
22433,Break Blade,Broken Blade,ブレイク ブレイド,,https://myanimelist.cdn-dena.com/images/anime/7/58635.jpg,TV,Manga,12,Finished Airing,False,"Apr 6, 2014 to Jun 22, 2014","{'from': '2014-04-06', 'to': '2014-06-22'}",24 min. per ep.,R - 17+ (violence & profanity),7.39,24221,2061.0,1335,60668,153,,Spring 2014,Sundays at 23:00 (JST),"{'Adaptation': [{'mal_id': 4608, 'type': 'manga', 'url': 'https://myanimelist.net/manga/4608/Break_Blade', 'title': 'Break Blade'}], 'Alternative version': [{'mal_id': 6772, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6772/Break_Blade_1__Kakusei_no_Toki', 'title': 'Break Blade 1: Kakusei no Toki'}, {'mal_id': 8514, 'type': 'anime', 'url': 'https://myanimelist.net/anime/8514/Break_Blade_2__Ketsubetsu_no_Michi', 'title': 'Break Blade 2: Ketsubetsu no Michi'}, {'mal_id': 9252, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9252/Break_Blade_3__Kyoujin_no_Ato', 'title': 'Break Blade 3: Kyoujin no Ato'}, {'mal_id': 9465, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9465/Break_Blade_4__Sanka_no_Chi', 'title': 'Break Blade 4: Sanka no Chi'}, {'mal_id': 9724, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9724/Break_Blade_5__Shisen_no_Hate', 'title': 'Break Blade 5: Shisen no Hate'}, {'mal_id': 10092, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10092/Break_Blade_6__Doukoku_no_Toride', 'title': 'Break Blade 6: Doukoku no Toride'}], 'Side story': [{'mal_id': 30573, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30573/Break_Blade__Virgins_War', 'title': 'Break Blade: Virgins War'}]}","Bandai Visual, Lantis, Showgate",,"Production I.G, Xebec","Action, Military, Fantasy, Mecha, Shounen","['""Junction heart"" by Sayaka Sasaki']","['""Itoshiki Aragaiyo, Michibike Hikari e (愛しき抗いよ、導け光へ)"" by Aira Yuuki']",24.0,2014.0
34636,Ballroom e Youkoso,Welcome to the Ballroom,ボールルームへようこそ,,https://myanimelist.cdn-dena.com/images/anime/5/86739.jpg,TV,Manga,24,Finished Airing,False,"Jul 9, 2017 to Dec 17, 2017","{'from': '2017-07-09', 'to': '2017-12-17'}",24 min. per ep.,PG-13 - Teens 13 or older,8.34,49283,196.0,707,121044,1353,,Summer 2017,Sundays at 02:08 (JST),"{'Adaptation': [{'mal_id': 48347, 'type': 'manga', 'url': 'https://myanimelist.net/manga/48347/Ballroom_e_Youkoso', 'title': 'Ballroom e Youkoso'}]}","Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Movic, Bandai Namco Games, Toy&#039;s Factory, Animatic",Ponycan USA,Production I.G,"Comedy, Sports, Drama, Romance, School, Shounen","['#1: ""10% roll, 10% romance"" by UNISON SQUARE GARDEN (eps 1-11)', '#2: ""Invisible Sensation"" by UNISON SQUARE GARDEN (eps 12-24)']","['#1: ""Maybe the next waltz"" by Mikako Komatsu (eps 1-11)', '#2: ""Swing heart direction"" by Mikako Komatsu (eps 12-24)']",24.0,2017.0
1535,Death Note,Death Note,デスノート,DN,https://myanimelist.cdn-dena.com/images/anime/9/9453.jpg,TV,Manga,37,Finished Airing,False,"Oct 4, 2006 to Jun 27, 2007","{'from': '2006-10-04', 'to': '2007-06-27'}",23 min. per ep.,R - 17+ (violence & profanity),8.67,1009477,51.0,1,1456378,88696,"Death Note has been adapted into live action films, TV dramas, video games, light novels and a musical composed by a Broadway composer.  It is licensed in North America by Viz Media.",Fall 2006,Wednesdays at 00:56 (JST),"{'Adaptation': [{'mal_id': 21, 'type': 'manga', 'url': 'https://myanimelist.net/manga/21/Death_Note', 'title': 'Death Note'}], 'Summary': [{'mal_id': 2994, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2994/Death_Note__Rewrite', 'title': 'Death Note: Rewrite'}]}","VAP, Konami, Ashi Production, Nippon Television Network, Shueisha",Viz Media,Madhouse,"Mystery, Police, Psychological, Supernatural, Thriller, Shounen","['#1: ""the WORLD"" by Nightmare (eps 1-19)', '#2: ""What&#039;s up, people?!"" by Maximum the Hormone (eps 20-37)']","['#1: ""Alumina"" by Nightmare (eps 1-19)', '#2: ""Zetsubō Billy"" by Maximum the Hormone (eps 20-36)', '#3: ""Coda ~ Death Note"" by Yoshihisa Hirano (ep 37)']",23.0,2006.0
33299,Magic-Kyun! Renaissance,Magic-Kyun! Renaissance,マジきゅんっ！ルネッサンス,Maji-Kyun! Renaissance,https://myanimelist.cdn-dena.com/images/anime/7/80828.jpg,TV,Original,13,Finished Airing,False,"Oct 2, 2016 to Dec 25, 2016","{'from': '2016-10-02', 'to': '2016-12-25'}",23 min. per ep.,PG-13 - Teens 13 or older,7.26,8224,2576.0,2471,23068,132,,Fall 2016,Sundays at 22:30 (JST),"{'Adaptation': [{'mal_id': 103445, 'type': 'manga', 'url': 'https://myanimelist.net/manga/103445/Magic-kyun_Renaissance', 'title': 'Magic-kyun! Renaissance'}], 'Other': [{'mal_id': 32202, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32202/Kimi_ni_Maji_Kyun', 'title': 'Kimi ni Maji Kyun!'}]}","Broccoli, Pony Canyon, Bandai Namco Live Creative, Sunrise Music Publishing, Bandai Namco Rights Marketing",Ponycan USA,Sunrise,"Music, Magic, Romance, School","['""Magic Kyun! No.1☆ (マジきゅんっ！No.1☆)"" by ArtiSTARs', '[Teika Ichijouji (CV: Yuuichirou Umehara), Aoi Suminomiya (CV: KENN), Rui Anjou (CV: Wataru Hanano), Rintarou Tatewaki (CV: Yuuki Ono), Mone Tsukushi (CV: Souta Aoi), Kanato Hibiki (CV: Takuya Eguchi)]']","['""Please kiss my heart"" by ArtiSTARs [Teika Ichijouji (CV: Yuuichirou Umehara), Aoi Suminomiya (CV: KENN), Rui Anjou (CV: Wataru Hanano), Rintarou Tatewaki (CV: Yuuki Ono), Mone Tsukushi (CV: Souta Aoi), Kanato Hibiki (CV: Takuya Eguchi)]']",23.0,2016.0
615,Nurse Witch Komugi-chan Magikarte,,ナースウィッチ小麦ちゃんマジカルて,Nurse Witch Komugi,https://myanimelist.cdn-dena.com/images/anime/5/77618.jpg,OVA,Original,5,Finished Airing,False,"Aug 23, 2002 to Apr 2, 2004","{'from': '2002-08-23', 'to': '2004-04-02'}",24 min. per ep.,PG-13 - Teens 13 or older,6.72,4371,4673.0,3487,11327,37,,,,"{'Side story': [{'mal_id': 920, 'type': 'anime', 'url': 'https://myanimelist.net/anime/920/Nurse_Witch_Komugi-chan_Magikarte_Special', 'title': 'Nurse Witch Komugi-chan Magikarte Special'}], 'Sequel': [{'mal_id': 921, 'type': 'anime', 'url': 'https://myanimelist.net/anime/921/Nurse_Witch_Komugi-chan_Magikarte_Z', 'title': 'Nurse Witch Komugi-chan Magikarte Z'}], 'Spin-off': [{'mal_id': 1048, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1048/The_SoulTaker__Tamashii-gari', 'title': 'The SoulTaker: Tamashii-gari'}, {'mal_id': 31890, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31890/Nurse_Witch_Komugi-chan_R', 'title': 'Nurse Witch Komugi-chan R'}]}","Rondo Robe, Pioneer LDC, Toshiba Entertainment, Toshiba Digital Frontiers",ADV Films,"Kyoto Animation, Tatsunoko Production","Comedy, Magic, Parody","['""Ai no MEDISUN (愛のメディスン; Medicine of Love)"" by Haruko Momoi']","['#1: ""Otome no Mahou de Ponde Ke Wa (オトメの魔法でポンデ・ケ・ワ)"" by Haruko Momoi (eps 1-4)', '#2: ""Three"" by Haruko Momoi (ep 5)']",24.0,2002.0
31890,Nurse Witch Komugi-chan R,,ナースウィッチ小麦ちゃんR,,https://myanimelist.cdn-dena.com/images/anime/10/76792.jpg,TV,Original,12,Finished Airing,False,"Jan 10, 2016 to Mar 27, 2016","{'from': '2016-01-10', 'to': '2016-03-27'}",22 min. per ep.,PG-13 - Teens 13 or older,5.99,2651,7375.0,3857,8967,11,,Winter 2016,Sundays at 02:25 (JST),"{'Spin-off': [{'mal_id': 615, 'type': 'anime', 'url': 'https://myanimelist.net/anime/615/Nurse_Witch_Komugi-chan_Magikarte', 'title': 'Nurse Witch Komugi-chan Magikarte'}]}","VAP, Nippon Television Network",Sentai Filmworks,Tatsunoko Production,"Comedy, Magic, Parody","['""Ready Go!!"" by Magical☆R (まじかる☆あ～る) [Komugi Yoshida (Kei Tomoe), Kokona Saionji (Erii Yamazaki), Tsukasa Kisanagi (Makoto Koichi)]']","['""Ame to Namida to Otome to Taiyaki (雨と涙と乙女とたい焼き)"" by Otome Shinto']",22.0,2016.0
2744,Potemayo,,ぽてまよ,,https://myanimelist.cdn-dena.com/images/anime/7/25944.jpg,TV,4-koma manga,12,Finished Airing,False,"Jul 7, 2007 to Sep 22, 2007","{'from': '2007-07-07', 'to': '2007-09-22'}",24 min. per ep.,PG-13 - Teens 13 or older,7.37,5172,2158.0,3310,12973,61,,Summer 2007,Unknown,"{'Adaptation': [{'mal_id': 3399, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3399/Potemayo', 'title': 'Potemayo'}], 'Side story': [{'mal_id': 3292, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3292/Potemayo_Specials', 'title': 'Potemayo Specials'}]}",Lantis,,J.C.Staff,"Comedy, School, Seinen","['""Katamichi Catchball (片道きゃっちぼーる)"" by MOSAIC.WAV']","['""Utatane (うたたね)"" by Chata']",24.0,2007.0
6918,Wolverine,Wolverine,ウルヴァリン,,https://myanimelist.cdn-dena.com/images/anime/11/28039.jpg,TV,Other,12,Finished Airing,False,"Jan 7, 2011 to Mar 25, 2011","{'from': '2011-01-07', 'to': '2011-03-25'}",23 min. per ep.,PG-13 - Teens 13 or older,6.19,7880,6813.0,2860,17376,14,,Winter 2011,Unknown,"{'Character': [{'mal_id': 6875, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6875/Iron_Man', 'title': 'Iron Man'}, {'mal_id': 6919, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6919/X-Men', 'title': 'X-Men'}, {'mal_id': 6920, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6920/Blade', 'title': 'Blade'}]}",,Marvel Entertainment,Madhouse,"Action, Martial Arts, Super Power","['""Feel my Claws"" by Takahashi Tetsuya']","['""Another Day of Battles"" by Takahashi Tetsuya']",23.0,2011.0
6979,Shukufuku no Campanella,Blessing of the Campanella,祝福のカンパネラ,La Campanella Della Benedizione,https://myanimelist.cdn-dena.com/images/anime/3/75556.jpg,TV,Visual novel,12,Finished Airing,False,"Jul 3, 2010 to Sep 18, 2010","{'from': '2010-07-03', 'to': '2010-09-18'}",24 min. per ep.,R+ - Mild Nudity,6.37,8627,6139.0,2465,23234,20,,Summer 2010,Unknown,"{'Adaptation': [{'mal_id': 16381, 'type': 'manga', 'url': 'https://myanimelist.net/manga/16381/Shukufuku_no_Campanella', 'title': 'Shukufuku no Campanella'}], 'Side story': [{'mal_id': 9167, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9167/Shukufuku_no_Campanella_Specials', 'title': 'Shukufuku no Campanella Specials'}], 'Sequel': [{'mal_id': 9924, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9924/Shukufuku_no_Campanella__La_Campanella_Della_Benedizione', 'title': 'Shukufuku no Campanella: La Campanella Della Benedizione'}]}",Delfi Sound,Nozomi Entertainment,AIC,"Adventure, Fantasy, Harem, Magic","['#1: ""Shiawase wa Tsuki Yori Takaku (シアワセは月より高く)"" by Aki Misato (eps 2-7, 9-11)', '#2: ""Yume no Preparation"" by Mai Goto, Ari Yunohara and Hiroki Yasumoto (ep 8)']","['#1: ""Mirai Kaikisen (未来回帰線)"" by Miyuki Hashimoto (eps 1-8)', '#2: ""Amelia"" by Yuko Goto (eps 9-11)']",24.0,2010.0
840,Narue no Sekai,The World of Narue,成恵の世界,Narue&#039;s world,https://myanimelist.cdn-dena.com/images/anime/7/19048.jpg,TV,Manga,12,Finished Airing,False,"Apr 5, 2003 to Jun 28, 2003","{'from': '2003-04-05', 'to': '2003-06-28'}",24 min. per ep.,PG-13 - Teens 13 or older,6.67,5462,4897.0,3262,13341,27,,Spring 2003,Sundays at 01:55 (JST),"{'Adaptation': [{'mal_id': 4844, 'type': 'manga', 'url': 'https://myanimelist.net/manga/4844/Narue_no_Sekai', 'title': 'Narue no Sekai'}]}","Lantis, Media Factory, Pony Canyon, Imagica","ADV Films, Central Park Media",Studio Live,"Comedy, Romance, Sci-Fi","['""Nagareboshi☆ (流れ星☆)"" by CooRie']","['#01: ""Ice Cream"" by Saeko Chiba']",24.0,2003.0
1133,Tenchi Muyou! GXP,,天地無用! GXP,"Tenchi Muyou, Tenchi Muyo! GXP",https://myanimelist.cdn-dena.com/images/anime/2/20295.jpg,TV,Original,26,Finished Airing,False,"Apr 2, 2002 to Sep 25, 2002","{'from': '2002-04-02', 'to': '2002-09-25'}",24 min. per ep.,PG-13 - Teens 13 or older,7.24,10123,2664.0,2609,20990,120,,Spring 2002,Unknown,"{'Adaptation': [{'mal_id': 101550, 'type': 'manga', 'url': 'https://myanimelist.net/manga/101550/Tenchi_Muyou_GXP', 'title': 'Tenchi Muyou! GXP'}], 'Spin-off': [{'mal_id': 539, 'type': 'anime', 'url': 'https://myanimelist.net/anime/539/Tenchi_Muyou_Ryououki', 'title': 'Tenchi Muyou! Ryououki'}]}",VAP,Funimation,AIC,"Action, Police, Space, Comedy, Harem, Mecha, Sci-Fi, Shounen","['""Mayonaka no Taiyou"" by Kayoko Kurota']","['""Anata ga Saitei..."" by GXPrincess']",24.0,2002.0
12965,Jewelpet Movie: Sweets Dance Princess,,映画ジュエルペット スウィーツダンスプリンセス,Eiga Jewelpet Sweets Dance Princess,https://myanimelist.cdn-dena.com/images/anime/12/36617.jpg,Movie,Original,1,Finished Airing,False,"Aug 11, 2012","{'from': '2012-08-11', 'to': '2012-08-11'}",1 hr. 3 min.,PG - Children,6.11,112,7056.0,8780,764,2,,,,"{'Alternative setting': [{'mal_id': 6008, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6008/Jewelpet', 'title': 'Jewelpet'}], 'Other': [{'mal_id': 14947, 'type': 'anime', 'url': 'https://myanimelist.net/anime/14947/Onegai_My_Melody__Yuu___Ai', 'title': 'Onegai My Melody: Yuu & Ai'}]}","Sotsu, TV Osaka, Sanrio, Furyu",,Studio Comet,"Fantasy, Magic, Shoujo","['""Yume Mahou (夢の魔法; Magic of Dreams)"" by Mana Ashida']","['""Zutto Zutto Tomodachi (ずっとずっとトモダチ; Friends Forever and Ever)"" by Mana Ashida']",63.0,2012.0
3653,Kurogane no Linebarrels,Linebarrels of Iron,鉄のラインバレル,,https://myanimelist.cdn-dena.com/images/anime/2/50375.jpg,TV,Manga,24,Finished Airing,False,"Oct 3, 2008 to Mar 20, 2009","{'from': '2008-10-03', 'to': '2009-03-20'}",23 min. per ep.,R - 17+ (violence & profanity),7.04,14440,3413.0,1966,34071,85,,Fall 2008,Unknown,"{'Adaptation': [{'mal_id': 3638, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3638/Kurogane_no_Linebarrel', 'title': 'Kurogane no Linebarrel'}], 'Side story': [{'mal_id': 7540, 'type': 'anime', 'url': 'https://myanimelist.net/anime/7540/Kurogane_no_Linebarrels_Specials', 'title': 'Kurogane no Linebarrels Specials'}, {'mal_id': 33126, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33126/Kurogane_no_Linebarrels_Picture_Drama', 'title': 'Kurogane no Linebarrels Picture Drama'}]}","Akita Shoten, Sotsu Music Publishing",Funimation,Gonzo,"Action, Sci-Fi, Mecha","['""Kitei no Tsurugi"" by ALI PROJECT']","['#1: ""Ame ga Furu"" by Maaya Sakamoto (eps 1-13)', '#2: ""Remedy"" by Maaya Sakamoto (eps 14- )']",23.0,2008.0
5177,Denpa-teki na Kanojo,,電波的な彼女,"The Radio Wave-Like Girlfriend, Electromagnetic Girlfriend",https://myanimelist.cdn-dena.com/images/anime/2/14787.jpg,OVA,Light novel,2,Finished Airing,False,"Feb 4, 2009 to Dec 4, 2009","{'from': '2009-02-04', 'to': '2009-12-04'}",42 min. per ep.,R - 17+ (violence & profanity),7.7,49599,1102.0,831,104568,705,First episode aired online from Feb 4th - 8th on Bandai Channel.,,,"{'Adaptation': [{'mal_id': 17992, 'type': 'manga', 'url': 'https://myanimelist.net/manga/17992/Denpa-teki_na_Kanojo', 'title': 'Denpa-teki na Kanojo'}]}",Shueisha,,Brain&#039;s Base,"Mystery, Thriller, School",[],"['#1: ""Taiyo"" by tenohira', '#2: ""Door"" by Rumika (ep 2)']",42.0,2009.0
23209,Sora no Method,Celestial Method,天体のメソッド,,https://myanimelist.cdn-dena.com/images/anime/10/62485.jpg,TV,Original,13,Finished Airing,False,"Oct 5, 2014 to Dec 28, 2014","{'from': '2014-10-05', 'to': '2014-12-28'}",24 min. per ep.,PG-13 - Teens 13 or older,6.79,20545,4372.0,1307,62144,173,,Fall 2014,Sundays at 22:30 (JST),"{'Adaptation': [{'mal_id': 79803, 'type': 'manga', 'url': 'https://myanimelist.net/manga/79803/Sora_no_Method', 'title': 'Sora no Method'}], 'Side story': [{'mal_id': 30919, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30919/Sora_no_Method__Aru_Shoujo_no_Kyuujitsu★', 'title': 'Sora no Method: Aru Shoujo no Kyuujitsu★'}]}","Bandai Visual, Sotsu, Lantis, Showgate, Good Smile Company, Infinite",Sentai Filmworks,Studio 3Hz,"Slice of Life, Drama, Fantasy, School","['""Stargazer"" by Larval Stage Planning']","['#1: ""Hoshikuzu no Interlude (星屑のインターリュード)"" by fhána (eps 1-6, 8-10, 12-13)', '#2: ""Hoshi no Kakera (ホシノカケラ)"" by fhána (ep 7)', '#3: ""Sora no Method (天体のメソッド)"" by fhána (ep 11)']",24.0,2014.0
32461,Mitsuami no Kamisama,Pigtails,みつあみの神様,,https://myanimelist.cdn-dena.com/images/anime/5/79853.jpg,Movie,Manga,1,Finished Airing,False,"Oct 24, 2015","{'from': '2015-10-24', 'to': '2015-10-24'}",28 min.,G - All Ages,6.87,268,4045.0,7816,1262,3,,,,"{'Adaptation': [{'mal_id': 69827, 'type': 'manga', 'url': 'https://myanimelist.net/manga/69827/Mitsuami_no_Kamisama', 'title': 'Mitsuami no Kamisama'}]}",,,Production I.G,"Slice of Life, Drama, Seinen",[],[],28.0,2015.0
4063,Sekirei,Sekirei,セキレイ,Wagtail,https://myanimelist.cdn-dena.com/images/anime/10/15182.jpg,TV,Manga,12,Finished Airing,False,"Jul 2, 2008 to Sep 17, 2008","{'from': '2008-07-02', 'to': '2008-09-17'}",23 min. per ep.,R+ - Mild Nudity,7.32,128594,2359.0,291,238444,1504,"Sekirei&#039;s English adaptation was done by FUNimation in 2010, two years after its initial Japanese release. The series covers approximately the first fifty chapters of the manga on which it is based.",Summer 2008,Wednesdays at 23:30 (JST),"{'Adaptation': [{'mal_id': 873, 'type': 'manga', 'url': 'https://myanimelist.net/manga/873/Sekirei', 'title': 'Sekirei'}], 'Sequel': [{'mal_id': 5277, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5277/Sekirei__Pure_Engagement', 'title': 'Sekirei: Pure Engagement'}], 'Side story': [{'mal_id': 5279, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5279/Sekirei__Hajimete_no_Otsukai', 'title': 'Sekirei: Hajimete no Otsukai'}]}","Aniplex, Movic",Funimation,Seven Arcs,"Action, Comedy, Ecchi, Harem, Super Power","['""Sekirei (セキレイ)"" by Saori Hayami, Marina Inoue, Kana Hanazawa, and Aya Endo']","['#1: ""Dear sweet heart"" by Saori Hayami, Marina Inoue, Kana Hanazawa, and Aya Endo (ep 1-10)', '#2: ""Kimi wo Omou Toki (きみを想うとき)"" by Saori Hayami (ep 11)']",23.0,2008.0
